Account_Number,Account_Type,Final_Decision,Current_Delinquency_status,Application_Date,Application_Score,Cheque_Card_Flag,Existing_Customer_Flag,Gross_Annual_Income,Home_Telephone_Number,Insurance_Required,Loan_Amount,Loan_Payment_Frequency,Loan_Payment_Method,Marital_Status,Number_of_Dependants,Number_of_Payments,Occupation_Code,Promotion_Type,Residential_Status,Time_at_Address,Time_in_Employment,Time_with_Bank,Weight_Factor,GB_Flag,Age_of_Applicant,Application_Month,Bureau_Score,SP_ER_Reference,SP_Number_Of_Searches_L6M,SP_Number_of_CCJs,Loan_to_income,split
10070447107,FL,Decline,,20061226,740,N,N,10000,N,Y,543,W,B,M,0,12,M,AD,T,600,300,4,2,Rejects,32,200612,721,3,0,0,5.43,Development
10610985671,VL,Accept,2,20060901,985,Y,Y,22593,Y,N,3300,M,B,M,2,999,B,RR,H,100,1300,1203,2,Indeterminate,31,200609,1013,4,0,0,14.61,Development
10374476554,VL,Decline,,20060913,695,N,N,5500,Y,N,3000,W,S,S,0,999,B,RR,O,2306,300,1,2,Rejects,23,200609,792,3,0,0,54.55,Development
10376297230,FL,Accept,0,20061131,1010,Y,Y,18000,Y,N,5500,M,B,S,0,999,P,AD,H,700,2000,308,2,Good,46,200611,1014,1,0,0,30.56,Development
10592820613,FL,Decline,,20060828,710,N,N,0,Y,N,5000,,,W,0,36,P,RR,H,1800,0,108,2,Rejects,46,200608,720,3,0,0,-9999997,Development
10923436048,FL,Accept,5,20060919,910,N,N,5500,N,Y,1114,W,B,S,0,24,M,RR,L,200,1100,411,2.5,Bad,29,200609,926,1,0,0,20.25,Development
10670074136,FL,Accept,,20060801,960,Y,N,8313,Y,N,3500,M,B,M,4,0,B,RR,T,400,900,306,2,NTU,34,200608,972,1,0,0,42.1,Development
10356130338,FL,Accept,0,20060201,970,Y,N,0,Y,N,5000,,,M,0,36,P,RR,H,2000,0,1209,2,Good,59,200602,970,1,0,0,-9999997,Development
10841751645,FL,Accept,0,20060707,985,Y,Y,28000,Y,N,7000,M,B,M,0,48,B,AD,H,700,4000,1305,2,Good,57,200607,1027,1,2,0,25,Development
10586631525,FL,Accept,0,20060617,975,N,N,6000,Y,Y,5700,F,B,W,0,12,M,OT,T,206,700,402,2,Good,59,200606,933,1,0,0,95,Development
10683105938,FL,Accept,1,20060416,960,Y,Y,10000,Y,N,600,W,Q,M,0,999,M,RR,H,100,1200,805,2,Good,30,200604,917,2,7,0,6,Development
10345789985,FL,Accept,0,20060325,1045,Y,N,0,Y,N,800,,,M,0,12,P,RR,H,3306,0,1006,2,Good,71,200603,970,1,7,0,-9999997,Development
10865015830,FL,Accept,1,20060929,945,Y,N,0,Y,N,3000,,,M,4,999,P,RR,H,4,0,1210,2,Good,40,200609,915,1,3,0,-9999997,Development
10943140671,FL,Accept,2,20060902,975,N,Y,20751,Y,N,10000,M,B,M,2,999,P,RR,H,700,1100,1003,2,Indeterminate,51,200609,1027,1,1,0,48.19,Development
10859498026,VL,Accept,,20060311,815,N,N,9600,Y,Y,1500,W,S,S,0,999,M,RR,O,2300,2300,809,2,NTU,23,200603,917,1,1,2,15.63,Development
10112741485,FL,Decline,,20060531,730,Y,N,10000,Y,Y,600,W,S,S,0,0,M,RR,O,2600,400,210,2,Rejects,28,200605,723,3,0,0,6,Development
10830796468,FL,Accept,0,20060809,985,Y,N,28000,Y,N,8500,M,B,M,2,999,B,RR,H,406,1906,1902,2,Good,38,200608,1013,1,1,0,30.36,Development
10607195794,FL,Accept,,20060727,960,Y,N,25000,Y,N,6250,M,B,M,1,999,M,RR,H,703,2407,1204,2,NTU,44,200607,920,1,13,0,25,Development
10745291090,FL,Accept,1,20060312,875,N,N,7800,Y,Y,23200,W,B,S,0,18,M,AD,O,2303,702,702,2,Good,23,200603,824,1,6,0,297.44,Development
10067159172,FL,Accept,0,20060402,990,N,N,15000,Y,Y,868,W,B,D,2,12,M,AD,O,400,1300,610,2,Good,35,200604,917,1,0,0,5.79,Development
10668561012,VL,Accept,1,20060706,900,N,N,10000,Y,N,1000,X,X,M,4,999,M,RR,T,500,1000,306,2,Good,34,200607,919,1,0,0,10,Development
10990896398,FL,Accept,0,20060329,995,N,N,18000,Y,Y,23000,W,Q,M,7,12,M,RR,H,1000,1000,1009,2,Good,35,200603,917,1,1,0,127.78,Development
10382911703,VL,Accept,1,20070103,905,N,N,12000,Y,Y,5000,F,B,M,4,999,M,RR,T,1600,2000,406,2,Good,37,200701,904,1,0,0,41.67,Development
10676454118,VL,Accept,5,20060301,935,Y,Y,11000,Y,N,8000,W,B,M,0,999,M,RR,H,1300,1400,1101,2.5,Bad,39,200603,846,1,2,0,72.73,Development
10300546859,VL,Accept,1,20060506,875,N,N,12500,Y,N,1500,M,B,S,0,999,M,RR,O,400,2,602,2,Good,25,200605,941,1,1,0,12,Development
10863163554,VL,Accept,,20061218,895,N,Y,9800,Y,Y,1000,M,B,S,0,999,B,RR,O,2,309,411,2,NTU,29,200612,901,2,2,0,10.2,Development
10535509481,FL,Accept,,20060916,895,N,N,9000,Y,Y,1733,M,B,S,0,36,M,AD,O,1305,209,310,2,NTU,25,200609,915,1,2,0,19.26,Development
10131632399,VL,Accept,0,20061024,965,N,N,8300,Y,Y,1800,M,B,M,1,999,P,RR,H,806,500,310,2,Good,53,200610,975,1,1,0,21.69,Development
10228782839,VL,Accept,1,20060923,940,Y,N,8000,Y,Y,1000,W,B,S,0,999,M,AD,O,300,406,609,2,Good,26,200609,942,1,0,0,12.5,Development
10574297774,VL,Accept,1,20061118,880,N,N,8480,Y,N,1000,W,Q,M,2,999,O,OT,H,410,109,401,2,Good,38,200611,921,4,0,0,11.79,Development
10315739387,FL,Accept,0,20061123,985,Y,N,27525,Y,N,10000,M,B,M,0,60,B,RR,H,3,1700,1211,2,Good,44,200611,998,2,2,0,36.33,Development
10001087472,VL,Accept,1,20060618,945,Y,N,22000,Y,Y,5000,M,Q,M,4,999,P,RR,T,2700,200,1207,2,Good,51,200606,950,1,1,0,22.73,Development
10861551716,FL,Accept,0,20060928,980,Y,Y,19000,Y,N,5500,M,Q,M,0,24,P,RR,O,600,600,1208,2,Good,31,200609,943,1,1,0,28.95,Development
10706731850,VL,Accept,2,20061110,945,Y,N,5500,Y,N,1000,W,Q,S,0,999,B,RR,T,1901,101,1006,2,Indeterminate,20,200611,951,4,1,0,18.18,Development
10092463085,FL,Accept,0,20060810,985,Y,N,10000,Y,N,1700,F,B,M,1,999,M,OT,H,300,1206,408,2,Good,40,200608,1013,1,3,0,17,Development
10548297573,VL,Decline,,20060308,705,N,N,2000,Y,N,500,X,S,S,0,999,M,AD,O,3100,500,0,2,Rejects,32,200603,799,3,0,0,25,Development
10260097833,VL,Accept,4,20060431,865,Y,N,21000,Y,N,2200,M,B,S,0,999,B,RR,H,2,301,202,2.5,Bad,26,200604,809,2,3,0,10.48,Development
10926245877,FL,Decline,,20060231,770,N,N,9756,Y,N,1000,M,B,S,0,12,M,RR,O,900,400,112,2,Rejects,24,200602,777,3,0,0,10.25,Development
10437818689,FL,Accept,2,20060928,990,Y,N,7800,Y,N,1500,W,Q,M,0,24,M,RR,H,2000,500,802,2,Indeterminate,45,200609,964,1,3,0,19.23,Development
10317147989,FL,Accept,0,20060829,980,Y,N,35000,Y,N,6800,M,B,M,3,36,B,RR,H,600,1000,1203,2,Good,40,200608,1027,1,3,0,19.43,Development
10552560963,FL,Accept,0,20061030,1055,Y,N,15000,Y,N,500,W,B,M,0,12,M,RR,H,806,709,607,2,Good,48,200610,1038,1,5,0,3.33,Development
10008412128,FL,Accept,0,20061102,1020,N,N,9000,Y,Y,543,W,B,M,0,12,M,AD,H,2402,707,903,2,Good,60,200611,955,1,1,0,6.03,Development
10295062676,FL,Accept,0,20070110,980,Y,N,9000,Y,Y,652,M,B,S,0,12,B,RR,O,1500,300,201,2,Good,25,200701,875,1,3,0,7.24,Development
10904548381,FL,Accept,0,20060228,985,Y,N,13500,Y,,0,M,B,D,2,999,B,RR,H,400,2000,409,2,Good,38,200602,972,1,1,0,-9999998,Development
10982355161,FL,Accept,1,20060829,910,Y,N,11000,Y,Y,3000,W,B,S,0,999,M,RR,O,2300,1,611,2,Good,23,200608,942,1,2,0,27.27,Development
10768501257,VL,Accept,0,20060611,985,Y,Y,33000,Y,N,4000,W,B,M,2,999,M,RR,H,206,1100,1206,2,Good,50,200606,1023,1,1,0,12.12,Development
10240277888,FL,Accept,0,20070122,980,Y,N,13000,Y,N,4500,X,B,M,2,999,M,RR,H,201,606,902,2,Good,30,200701,991,1,1,0,34.62,Development
10029270981,FL,Accept,1,20060725,915,N,N,7000,N,Y,542,W,B,S,0,12,M,AD,T,105,103,407,2,Good,21,200607,865,4,0,0,7.74,Development
10027141752,VL,Accept,1,20060223,895,N,N,14000,Y,Y,5000,W,B,S,0,999,M,RR,O,2506,106,408,2,Good,25,200602,904,1,1,0,35.71,Development
10260056872,VL,Accept,2,20060803,970,Y,N,13000,Y,N,2500,M,B,S,0,999,B,OT,O,2600,800,906,2,Indeterminate,26,200608,968,1,0,0,19.23,Development
10725846708,FL,Accept,0,20060210,980,Y,N,11750,Y,,0,M,B,M,0,999,B,RR,H,2300,1000,2110,2,Good,51,200602,1002,1,1,0,-9999998,Development
10065047958,VL,Accept,0,20060611,980,Y,N,20000,Y,N,7000,M,B,M,0,999,B,RR,H,1300,800,2012,2,Good,51,200606,1027,1,0,0,35,Development
10517284759,VL,Accept,1,20060816,945,Y,N,13000,Y,N,3400,W,S,S,0,999,M,RR,O,700,700,401,2,Good,28,200608,924,1,1,0,26.15,Development
10923646223,FL,Decline,,20060510,685,N,N,9600,Y,Y,1500,W,S,M,0,0,B,RR,T,101,200,0,2,Rejects,24,200605,714,3,0,0,15.63,Development
10875975236,FL,Accept,0,20060713,985,Y,N,9500,Y,Y,32300,W,Q,M,0,36,M,OT,H,2000,1200,907,2,Good,58,200607,956,1,2,0,340,Development
10725227556,VL,Accept,,20060817,855,N,N,15000,Y,Y,3000,W,B,S,0,999,M,AD,H,3,204,211,2,NTU,23,200608,832,2,4,0,20,Development
10442590107,VL,Accept,0,20061122,975,Y,N,10000,Y,N,1600,W,Q,M,0,999,M,RR,H,2500,600,606,2,Good,52,200611,993,1,2,0,16,Development
10299492071,FL,Decline,,20061103,800,N,N,13000,Y,Y,543,M,B,M,1,12,M,RR,H,800,1500,102,2,Rejects,34,200611,763,3,0,0,4.18,Development
10005837556,FL,Accept,,20060319,905,N,N,12500,Y,Y,8700,W,B,M,1,0,M,RR,T,506,1702,706,2,NTU,35,200603,891,2,0,0,69.6,Development
10041427219,VL,Accept,1,20060803,935,Y,N,25000,Y,Y,6500,M,B,M,0,999,B,RR,H,302,2500,706,2,Good,45,200608,868,1,0,0,26,Development
10584615731,VL,Accept,,20060726,945,Y,N,9000,Y,N,1600,M,B,S,0,999,B,RR,H,103,1,706,2,NTU,25,200607,998,2,3,0,17.78,Development
10337377065,FL,Accept,1,20061229,880,N,N,9360,Y,N,1200,W,S,M,2,999,O,OT,H,300,300,908,2,Good,29,200612,923,4,1,0,12.82,Development
10498929164,FL,Accept,1,20061117,880,Y,N,16000,Y,Y,3300,W,B,M,0,999,B,RR,H,900,900,804,2,Good,49,200611,1013,1,1,2,20.63,Development
10796051802,FL,Accept,1,20060322,810,N,N,10000,Y,N,5000,M,B,S,0,60,O,OT,H,201,6,9,2,Good,23,200603,827,2,3,0,50,Development
10518215783,VL,Accept,,20060618,985,Y,N,22000,Y,N,2500,M,B,M,1,999,B,AD,H,902,1800,1303,2,NTU,38,200606,1013,1,1,0,11.36,Development
10022868994,VL,Accept,0,20060719,970,Y,N,0,Y,N,7000,,,M,0,999,P,AD,H,3000,0,1205,2,Good,63,200607,970,1,2,0,-9999997,Development
10928231932,FL,Accept,1,20060726,940,N,N,18800,Y,N,4400,M,B,M,1,999,B,RR,H,300,500,1006,2,Good,29,200607,981,4,1,0,23.4,Development
10029848298,VL,Accept,1,20060724,925,N,N,7000,Y,N,3000,W,S,M,6,999,M,RR,H,1600,2000,1207,2,Good,39,200607,908,1,0,0,42.86,Development
10714172037,VL,Accept,1,20060411,835,N,Y,24000,Y,N,8300,M,B,M,0,999,P,RR,H,201,100,112,2,Good,27,200604,806,4,1,0,34.58,Development
10269766522,FL,Accept,1,20060308,950,N,N,12000,Y,N,5000,X,X,M,0,36,M,RR,H,1600,3500,1111,2,Good,55,200603,970,1,2,0,41.67,Development
10155368116,VL,Accept,,20060711,945,Y,N,23000,Y,N,1000,M,B,M,3,999,B,RR,H,700,1,607,2,NTU,35,200607,1012,4,0,0,4.35,Development
10000951407,FL,Accept,0,20060204,1025,Y,Y,16000,Y,N,4400,M,B,S,0,24,P,RR,H,300,1100,1210,2,Good,36,200602,983,4,0,0,27.5,Development
10113741871,FL,Accept,1,20061110,895,N,N,11600,Y,Y,2229,W,B,M,2,24,M,RR,H,600,200,203,2,Good,31,200611,855,1,0,0,19.22,Development
10884551946,FL,Accept,0,20070130,985,Y,N,36000,Y,N,2800,M,B,S,0,999,B,RR,H,1000,2400,1301,2,Good,48,200701,1039,1,0,0,7.78,Development
10962562026,FL,Accept,1,20060312,925,Y,N,6720,Y,N,2000,W,S,S,0,24,M,RR,O,1806,8,301,2,Good,23,200603,904,4,0,0,29.76,Development
10499258618,FL,Decline,,20060313,840,N,N,6000,Y,Y,43500,W,S,M,2,36,M,RR,T,309,7,512,2,Rejects,30,200603,878,1,1,0,725,Development
10494504086,FL,Accept,0,20060405,990,Y,Y,30000,Y,N,2000,M,B,M,1,999,P,RR,H,105,202,306,2,Good,33,200604,983,4,1,0,6.67,Development
10796333094,FL,Accept,0,20060311,965,N,N,0,Y,N,500,,,W,0,12,P,OT,T,300,0,1204,2,Good,56,200603,944,1,0,0,-9999997,Development
10477709462,FL,Accept,,20060522,990,Y,N,20000,Y,N,1300,M,B,S,1,15,M,RR,H,102,600,1208,2,NTU,37,200605,998,2,3,0,6.5,Development
10118080914,FL,Accept,1,20060610,905,Y,N,21250,Y,N,6500,F,B,S,0,48,B,RR,H,305,601,205,2,Good,34,200606,834,1,1,0,30.59,Development
10463760171,VL,Accept,0,20060714,965,Y,N,8500,Y,N,3000,W,B,M,1,999,M,RR,H,400,210,406,2,Good,34,200607,994,1,0,0,35.29,Development
10555463295,FL,Accept,2,20060224,825,N,N,2500,Y,N,3500,W,Q,M,2,24,M,RR,T,206,300,209,2,Indeterminate,31,200602,820,1,1,0,140,Development
10887891726,VL,Accept,1,20060516,940,Y,N,12000,Y,N,5000,W,B,S,0,999,M,RR,H,1900,300,309,2,Good,19,200605,939,1,4,0,41.67,Development
10768600956,FL,Accept,1,20060524,700,N,N,12000,Y,Y,93200,W,B,M,3,48,M,AD,T,1106,800,411,2,Good,34,200605,798,2,0,0,776.67,Development
10537884904,VL,Accept,1,20060611,920,Y,N,13000,N,Y,1750,W,B,S,0,999,M,AD,T,800,1600,608,2,Good,36,200606,942,4,0,0,13.46,Development
10963286678,FL,Accept,1,20060326,910,N,N,9360,Y,Y,4700,W,B,S,0,12,B,OT,O,2507,700,410,2,Good,25,200603,917,1,1,1,50.21,Development
10099981738,VL,Accept,1,20060411,910,Y,N,12000,Y,N,7000,X,X,S,0,999,M,RR,O,2000,100,608,2,Good,32,200604,928,1,1,0,58.33,Development
10232905654,FL,Accept,0,20070110,1005,Y,N,28755,Y,N,4400,M,B,M,2,999,P,RR,H,1100,900,1304,2,Good,49,200701,1058,1,1,0,15.3,Development
10775925769,FL,Accept,0,20060825,985,Y,N,30000,Y,N,10000,M,B,M,2,999,B,RR,H,600,2300,2303,2,Good,40,200608,1027,1,1,0,33.33,Development
10273427865,FL,Accept,0,20070117,980,Y,N,7178,Y,N,3500,M,B,M,0,24,B,OT,H,1300,300,1302,2,Good,42,200701,1010,1,1,0,48.76,Development
10499477862,FL,Accept,0,20061129,1080,Y,Y,31000,Y,N,3000,M,B,M,2,12,P,RR,H,1700,700,1206,2,Good,47,200611,1029,1,1,0,9.68,Development
10050082209,FL,Accept,1,20070122,905,N,N,16272,Y,Y,4400,W,B,M,0,999,M,RR,H,309,110,307,2,Good,34,200701,941,2,9,0,27.04,Development
10799950138,FL,Accept,1,20061018,840,N,N,8000,Y,Y,1109,W,B,S,0,18,M,RR,O,2000,6,209,2,Good,20,200610,828,1,1,0,13.86,Development
10369248546,VL,Decline,,20060528,750,Y,N,14700,Y,N,3600,M,B,M,0,999,M,AD,H,106,408,0,2,Rejects,31,200605,777,3,0,0,24.49,Development
10573072297,FL,Decline,,20060319,885,Y,Y,10000,Y,,0,W,S,M,3,999,M,RR,H,1004,1200,9,2,Rejects,31,200603,816,3,0,0,-9999998,Development
10139961509,FL,Accept,1,20060706,885,N,N,9300,Y,Y,4700,W,B,M,0,12,M,RR,T,201,106,110,2,Good,30,200607,817,1,1,0,50.54,Development
10310422067,FL,Accept,0,20060506,975,Y,N,29000,Y,N,5000,F,B,S,1,60,P,RR,H,6,500,12,2,Good,28,200605,909,2,0,0,17.24,Development
10939625678,FL,Accept,1,20060825,890,N,N,7500,Y,Y,1775,M,B,S,0,20,M,RR,O,2409,6,410,2,Good,24,200608,903,1,3,0,23.67,Development
10995249859,VL,Accept,0,20060721,985,Y,N,21000,Y,N,1000,M,B,M,2,999,M,RR,H,800,1200,612,2,Good,34,200607,1013,1,1,0,4.76,Development
10417008959,VL,Accept,,20070119,985,Y,N,8500,Y,N,1000,M,B,M,4,999,B,RR,H,1800,1800,805,2,NTU,41,200701,1009,1,2,0,11.76,Development
10316906615,FL,Accept,2,20060603,750,N,N,5000,Y,Y,6150,W,S,S,0,12,B,RR,O,306,100,201,2,Indeterminate,19,200606,784,1,1,0,123,Development
10492706259,FL,Accept,0,20070112,985,Y,N,30000,Y,N,4000,M,B,M,3,999,B,RR,H,500,1406,1302,2,Good,38,200701,1013,2,1,0,13.33,Development
10836178072,FL,Accept,0,20061101,980,Y,N,22000,Y,N,1000,W,B,M,2,999,P,RR,H,400,700,212,2,Good,33,200611,939,1,2,0,4.55,Development
10179504086,VL,Accept,1,20061123,940,Y,N,16500,Y,N,5000,M,B,S,0,999,M,RR,O,2200,600,410,2,Good,22,200611,890,1,9,0,30.3,Development
10168691695,FL,Accept,0,20060305,975,N,N,10000,Y,N,1800,X,S,M,0,12,M,RR,H,1500,2500,105,2,Good,41,200603,867,1,0,0,18,Development
10135985733,FL,Accept,1,20060817,735,Y,N,12000,Y,Y,3312,F,B,S,0,24,B,RR,T,300,200,107,2,Good,22,200608,736,1,0,0,27.6,Development
10315510971,FL,Accept,0,20060916,985,Y,N,17417,Y,N,5500,M,B,M,1,999,M,RR,H,1109,2500,1004,2,Good,50,200609,1042,1,1,0,31.58,Development
10670493940,VL,Accept,1,20060804,955,Y,N,16000,Y,N,6500,M,B,S,0,999,B,RR,O,2603,106,707,2,Good,26,200608,985,2,0,0,40.63,Development
10681165114,FL,Accept,0,20060503,985,Y,Y,38000,Y,N,3000,M,B,M,0,999,B,OT,H,500,1400,910,2,Good,36,200605,1002,1,5,0,7.89,Development
10670535721,FL,Accept,1,20061121,765,Y,Y,15000,Y,Y,3317,M,S,M,1,24,M,RR,H,305,500,0,2,Good,38,200611,709,1,1,0,22.11,Development
10302455883,FL,Accept,0,20060524,965,Y,N,12650,Y,N,3000,W,Q,S,0,999,M,RR,H,1,106,707,2,Good,25,200605,952,2,1,0,23.72,Development
10972574141,VL,Accept,6,20061206,975,Y,N,25000,Y,N,6000,M,B,D,0,999,M,RR,H,200,500,1209,2.5,Bad,55,200612,1027,1,2,0,24,Development
10095284484,FL,Accept,2,20060515,975,Y,Y,18000,Y,N,7200,M,B,M,0,999,B,RR,H,109,503,503,2,Indeterminate,25,200605,1002,1,3,0,40,Development
10765054744,FL,Decline,,20060628,685,N,N,10000,Y,N,3000,X,S,M,2,0,M,AD,T,800,400,5,2,Rejects,31,200606,763,3,0,0,30,Development
10902302086,FL,Accept,1,20070129,945,Y,N,10660,Y,Y,1000,M,B,M,0,999,M,RR,H,205,9,910,2,Good,30,200701,976,1,9,0,9.38,Development
10052519996,VL,Accept,,20061220,950,N,N,36000,Y,N,1000,M,X,M,1,999,B,OT,H,706,2000,1002,2,NTU,45,200612,967,1,1,0,2.78,Development
10108899344,FL,Accept,2,20060406,760,N,N,12000,Y,Y,868,W,B,Z,1,12,M,AD,T,504,304,301,2,Indeterminate,29,200604,798,1,1,0,7.23,Development
10695238908,VL,Accept,,20070115,985,Y,N,22000,Y,N,2000,M,B,D,0,999,B,RR,H,201,2100,1310,2,NTU,37,200701,1025,1,5,0,9.09,Development
10918250352,FL,Accept,1,20060821,900,Y,N,12300,Y,Y,2867,M,B,M,0,30,P,RR,T,10,5,11,2,Good,24,200608,857,2,8,0,23.31,Development
10069163583,VL,Accept,,20061012,800,N,N,7200,Y,Y,1000,M,B,S,0,999,B,RR,O,1300,7,8,2,NTU,20,200610,813,2,6,0,13.89,Development
10681693341,FL,Accept,1,20060626,900,Y,N,20000,Y,Y,24300,X,X,M,2,24,M,RR,H,1900,1200,1207,2,Good,42,200606,939,1,1,1,121.5,Development
10637108095,FL,Accept,1,20061030,890,N,N,12000,Y,N,500,M,B,M,3,12,M,RR,T,201,4,8,2,Good,33,200610,828,1,4,0,4.17,Development
10776038227,VL,Accept,1,20060325,875,N,N,7917,Y,N,1600,M,B,S,0,999,B,RR,O,1800,6,10,2,Good,20,200603,885,1,0,0,20.21,Development
10512205364,FL,Accept,0,20060523,980,Y,N,11500,Y,N,10000,M,B,M,3,60,B,RR,H,500,800,1206,2,Good,32,200605,972,1,1,0,86.96,Development
10841471062,FL,Accept,1,20060604,875,N,N,10630,Y,Y,30400,W,B,S,0,24,B,RR,O,2300,703,412,2,Good,28,200606,829,1,2,0,285.98,Development
10423902822,FL,Accept,1,20060713,950,N,N,5250,Y,Y,324,M,X,S,0,6,M,RR,O,1103,6,705,2,Good,19,200607,903,1,2,0,6.17,Development
10679358743,VL,Accept,,20070113,965,Y,N,6000,Y,N,3000,W,B,M,2,999,M,RR,H,700,300,1210,2,NTU,32,200701,1009,1,1,0,50,Development
10649373559,VL,Accept,0,20060412,1000,Y,Y,30000,Y,Y,4500,M,Q,M,4,999,P,RR,H,303,501,806,2,Good,34,200604,1013,1,2,0,15,Development
10365287882,FL,Accept,1,20061111,925,N,N,9500,Y,Y,887,M,B,S,0,15,B,RR,O,1504,604,603,2,Good,23,200611,926,1,2,0,9.34,Development
10026349003,FL,Decline,,20060627,725,N,N,0,Y,N,500,,,S,0,12,O,OT,O,2000,0,11,2,Rejects,20,200606,795,3,0,0,-9999997,Development
10012192645,FL,Accept,0,20060613,985,Y,N,20000,Y,N,6700,M,B,M,1,999,B,RR,H,300,1701,612,2,Good,36,200606,1027,1,1,0,33.5,Development
10604282515,FL,Accept,0,20060319,1005,Y,N,50000,Y,N,10000,M,B,M,1,36,P,RR,H,800,800,1111,2,Good,43,200603,1013,1,3,0,20,Development
10282438076,FL,Accept,1,20060201,890,N,N,15000,Y,,0,W,S,M,0,999,M,RR,H,5000,506,109,2,Good,50,200602,875,1,3,0,-9999998,Development
10470786995,FL,Accept,0,20060929,965,Y,N,14600,Y,Y,1000,W,B,M,2,999,M,RR,H,108,206,310,2,Good,31,200609,972,1,5,0,6.85,Development
10856206183,FL,Accept,0,20070115,980,N,N,11000,Y,Y,543,W,B,S,0,12,M,RR,O,2102,401,1008,2,Good,31,200701,911,1,0,0,4.94,Development
10692560050,VL,Accept,1,20060329,920,Y,N,14300,Y,Y,1000,W,B,M,1,999,M,RR,H,209,100,409,2,Good,23,200603,917,1,1,0,6.99,Development
10066622141,FL,Accept,0,20060712,985,Y,N,12000,Y,N,6000,X,X,S,0,999,M,RR,H,700,2300,1209,2,Good,60,200607,1005,1,1,0,50,Development
10523759301,FL,Accept,1,20060221,955,Y,N,25000,Y,,0,M,B,M,1,999,B,RR,H,300,700,305,2,Good,27,200602,941,1,3,0,-9999998,Development
10144461007,FL,Accept,1,20070112,935,N,N,0,Y,N,6000,,,M,0,999,P,RR,H,700,0,1209,2,Good,64,200701,966,1,1,0,-9999997,Development
10775337213,VL,Accept,0,20061105,985,Y,N,27000,Y,N,3500,X,B,M,2,999,B,RR,H,203,1300,1302,2,Good,36,200611,976,1,0,0,12.96,Development
10724438076,FL,Accept,2,20060825,1010,Y,N,4500,Y,Y,760,M,B,S,2,12,B,RR,H,510,2100,1303,2,Indeterminate,37,200608,879,1,2,0,16.89,Development
10862420310,FL,Decline,,20060604,845,N,N,15500,Y,N,3000,W,Q,S,0,24,M,RR,H,5,200,510,2,Rejects,25,200606,811,3,0,0,19.35,Development
10107510342,FL,Accept,0,20061123,1000,Y,N,24000,Y,N,5000,M,B,M,3,24,B,RR,H,1300,1203,1104,2,Good,40,200611,998,1,2,0,20.83,Development
10642865043,VL,Accept,1,20060608,870,N,N,16000,Y,Y,2000,X,X,M,4,999,M,RR,H,1400,900,111,2,Good,34,200606,837,1,1,0,12.5,Development
10217223974,VL,Accept,0,20061023,980,Y,Y,23000,Y,N,6500,M,B,M,0,999,B,RR,H,602,606,612,2,Good,48,200610,1042,4,0,0,28.26,Development
10936832512,FL,Accept,1,20060724,915,Y,Y,22000,Y,Y,7300,W,Q,M,3,999,M,RR,H,2,106,106,2,Good,28,200607,856,4,4,0,33.18,Development
10701428211,VL,Accept,,20061101,945,Y,N,19000,Y,N,2700,W,B,M,0,999,P,RR,H,304,4,109,2,NTU,28,200611,927,1,1,0,14.21,Development
10509620274,FL,Accept,,20060402,980,Y,N,12000,Y,N,10000,X,X,M,1,999,M,RR,H,300,1000,412,2,NTU,26,200604,963,4,0,0,83.33,Development
10709697008,FL,Accept,0,20061016,985,Y,N,15000,Y,N,7000,F,B,W,0,48,M,OT,H,1600,2500,1904,2,Good,58,200610,1027,1,0,0,46.67,Development
10051352537,FL,Accept,1,20060704,945,Y,N,18000,Y,Y,4000,W,B,Z,2,999,B,RR,H,306,10,1208,2,Good,45,200607,969,1,1,0,22.22,Development
10800399259,FL,Accept,1,20070109,955,Y,N,23048,Y,N,2500,W,B,M,2,999,M,RR,H,803,1000,808,2,Good,34,200701,916,1,5,0,10.85,Development
10458627119,FL,Accept,0,20061218,970,N,N,8500,Y,N,650,W,B,S,0,12,M,RR,O,8,106,704,2,Good,18,200612,913,4,8,0,7.65,Development
10390047522,FL,Accept,1,20060829,925,Y,N,12500,Y,N,3500,X,S,S,0,999,M,AD,H,5,500,12,2,Good,33,200608,847,4,4,0,28,Development
10634591972,FL,Accept,1,20061218,850,N,N,8600,Y,Y,7414,M,B,S,0,60,B,RR,O,2000,8,107,2,Good,24,200612,847,1,3,0,86.21,Development
10657673158,FL,Accept,,20060404,910,Y,N,9600,Y,Y,1000,W,B,M,0,0,M,RR,H,1503,1500,609,2,NTU,45,200604,824,1,1,0,10.42,Development
10503812747,FL,Accept,,20060704,1010,Y,N,30618,Y,N,5000,M,B,M,2,999,P,RR,H,1202,2100,1202,2,NTU,44,200607,1029,1,5,0,16.33,Development
10426383036,VL,Accept,0,20060223,970,Y,N,12000,Y,Y,4000,M,B,S,0,999,B,RR,O,2200,703,2406,2,Good,24,200602,972,1,0,0,33.33,Development
10111391712,VL,Accept,0,20060306,985,Y,N,29200,Y,N,8000,M,B,M,2,999,B,OT,H,206,2000,1105,2,Good,43,200603,1003,4,7,0,27.4,Development
10494749263,FL,Accept,1,20060404,910,Y,Y,36000,Y,N,6000,M,B,D,2,36,P,RR,H,106,1600,112,2,Good,40,200604,819,1,2,0,16.67,Development
10905930860,FL,Accept,0,20060516,995,Y,N,5000,Y,Y,6600,M,B,W,0,12,M,RR,T,3600,201,1010,2,Good,59,200605,944,1,5,0,132,Development
